Precision,Question,BatchSize,Token_Step,Token_Rank,Token_ID,Prob_B1,Mean_Prob_Runs,Std_Prob_Runs (sigma_j),Range_Prob_Runs (R_j),Logit_B1,Mean_Logit_Runs,Std_Logit_Runs,Range_Logit_Runs
fp32,question_008,16,36,2,3229,0.000235520230489783,0.00023551903723273426,3.4408440541255914e-09,1.0782969184219837e-08,33.3704948425293,33.37050247192383,4.005210939794779e-05,9.918212890625e-05
fp32,question_008,16,36,3,15987,3.1932597721606726e-06,3.1932715955917956e-06,4.5822890620828005e-11,1.5234036254696548e-10,29.069740295410156,29.06975746154785,2.0544057406368665e-05,6.866455078125e-05
fp32,question_008,16,36,4,537,1.3082434406896937e-06,1.3082060377200833e-06,2.6833701927131415e-11,6.491518433904275e-11,28.177383422851562,28.1773681640625,1.2983869964955375e-05,6.103515625e-05
fp32,question_008,16,36,5,15456,5.32172883538351e-09,5.321711515904326e-09,1.6351428945658025e-13,4.565237077258644e-13,22.672740936279297,22.672748565673828,9.160005902231205e-06,4.1961669921875e-05
fp32,question_008,16,36,6,24542,3.90635834790487e-09,3.906341472514896e-09,3.8563336551833416e-14,1.341149413747189e-13,22.363548278808594,22.363554000854492,2.7759899239754304e-05,6.866455078125e-05
fp32,question_008,16,36,7,7069,2.5617545862388624e-09,2.561701961667495e-09,8.581345676368299e-14,2.6401103525586223e-13,21.941635131835938,21.941625595092773,1.7662610844126903e-05,4.9591064453125e-05
fp32,question_008,16,36,8,96589,1.1129617227823019e-09,1.112950953618963e-09,2.7139357452435516e-14,6.583622536027178e-14,21.107967376708984,21.10797119140625,1.0325661605747882e-05,4.57763671875e-05
fp32,question_008,16,36,9,26620,1.0377585457632676e-09,1.037773755818705e-09,2.2632456076355362e-14,6.927791673660977e-14,21.038005828857422,21.03803253173828,1.861434975580778e-05,5.53131103515625e-05
fp32,question_008,16,36,10,7853,3.4864269804479875e-10,3.4863226194836727e-10,4.747296102774502e-15,1.2656542480726785e-14,19.947235107421875,19.94721794128418,1.9153601897414774e-05,5.53131103515625e-05
fp32,question_008,16,37,1,279,0.8082706928253174,0.8082568049430847,5.632516604237026e-06,1.531839370727539e-05,37.7478141784668,37.74778366088867,1.2844198863604106e-05,6.103515625e-05
fp32,question_008,16,37,2,389,0.19154585897922516,0.19155962765216827,5.64624133403413e-06,1.5363097190856934e-05,36.30804443359375,36.30810546875,3.890849257004447e-05,0.0001220703125
fp32,question_008,16,37,3,7069,6.280414527282119e-05,6.280499655986205e-05,1.464770749137756e-09,6.104528438299894e-09,28.28518295288086,28.285184860229492,2.2461592379841022e-05,5.7220458984375e-05
fp32,question_008,16,37,4,6058,5.0308663048781455e-05,5.031128603150137e-05,1.1375232977783867e-09,3.3542164601385593e-09,28.063339233398438,28.06338119506836,1.1901584002771415e-05,4.1961669921875e-05
fp32,question_008,16,37,5,315,2.8670370738836937e-05,2.8669463063124567e-05,7.475191576844509e-10,3.5324774216860533e-09,27.501026153564453,27.50098419189453,3.1447852961719036e-05,9.5367431640625e-05
fp32,question_008,16,37,6,11,1.7092095731641166e-05,1.7091648260247894e-05,4.302725675753294e-10,2.051820047199726e-09,26.98377799987793,26.983741760253906,2.0718636733363383e-05,8.0108642578125e-05
fp32,question_008,16,37,7,1790,7.938033377286047e-06,7.93786057329271e-06,1.7462840895543508e-10,5.920810508541763e-10,26.216827392578125,26.216796875,1.0934659258055035e-05,6.4849853515625e-05
fp32,question_008,16,37,8,553,6.759754342056112e-06,6.760126780136488e-06,3.7196679764095464e-11,1.7917045624926686e-10,26.056148529052734,26.056196212768555,1.4074630598770455e-05,4.9591064453125e-05
fp32,question_008,16,37,9,323,3.513542878863518e-06,3.513584260872449e-06,7.830708304013001e-11,3.8835423765704036e-10,25.40178680419922,25.40178871154785,1.045402586896671e-05,6.4849853515625e-05
fp32,question_008,16,37,10,1378,2.277783323734184e-06,2.2777815047447802e-06,3.018784180963685e-11,1.2164491636212915e-10,24.968364715576172,24.968353271484375,1.3627507541968953e-05,4.38690185546875e-05
fp32,question_008,16,38,1,1790,0.9999676942825317,0.9999676942825317,0.0,0.0,42.80200958251953,42.802005767822266,1.5372363122878596e-05,4.57763671875e-05
fp32,question_008,16,38,2,2701,3.0985647754278034e-05,3.0984047043602914e-05,9.404396150713978e-10,3.077730070799589e-09,32.4200553894043,32.42000198364258,3.514393392833881e-05,0.0001068115234375
fp32,question_008,16,38,3,1852,6.447593818847963e-07,6.447689884225838e-07,1.0826508092809384e-11,4.303046807763167e-11,28.547653198242188,28.547664642333984,1.4464277228398714e-05,4.57763671875e-05
fp32,question_008,16,38,4,1899,6.098337621551764e-07,6.098150038269523e-07,8.776048464331776e-12,4.6497916628140956e-11,28.491962432861328,28.491928100585938,9.777514605957549e-06,5.7220458984375e-05
fp32,question_008,16,38,5,32571,2.702249757291497e-09,2.7021831439100197e-09,1.0121640532005996e-13,3.090860900556436e-13,23.072860717773438,23.072834014892578,3.184833985869773e-05,8.7738037109375e-05
fp32,question_008,16,38,6,9338,1.0862636345976284e-09,1.0862655219767703e-09,2.473108184713156e-14,7.038813976123492e-14,22.16152000427246,22.161518096923828,1.4458609257417265e-05,6.67572021484375e-05
fp32,question_008,16,38,7,3940,2.7381982792284987e-10,2.7381247269531173e-10,1.067650047553324e-14,2.9254376698872875e-14,20.783491134643555,20.78346061706543,3.3716863981680945e-05,9.72747802734375e-05
fp32,question_008,16,38,8,3729,2.256939080069742e-10,2.2569146551632002e-10,4.679777835999441e-15,2.1094237467877974e-14,20.590200424194336,20.590185165405273,1.2684657122008502e-05,7.05718994140625e-05
fp32,question_008,16,38,9,2086,2.2013418865540757e-10,2.201363813458812e-10,4.83777192703547e-15,1.3003487175922146e-14,20.565258026123047,20.565265655517578,1.514852738182526e-05,6.67572021484375e-05
fp32,question_008,16,38,10,6556,1.5557508059593772e-10,1.555711254264125e-10,5.364353675618629e-15,1.662558979376172e-14,20.218149185180664,20.218120574951172,3.155002559651621e-05,0.000118255615234375
fp32,question_008,16,39,1,1899,1.0,1.0,0.0,0.0,41.8750114440918,41.8748779296875,2.533581937314011e-05,0.00011444091796875
fp32,question_008,16,39,2,6556,4.0244458432425745e-08,4.024864708185305e-08,7.627353609818144e-13,2.6858515411731787e-12,24.846717834472656,24.84668731689453,2.1236579414107837e-05,8.392333984375e-05
fp32,question_008,16,39,3,1292,2.4017854372004876e-09,2.4020794242574084e-09,6.273550879091691e-14,1.787459069646502e-13,22.027957916259766,22.02794647216797,1.6065336239989847e-05,8.20159912109375e-05
fp32,question_008,16,39,4,11228,1.1049997583612026e-09,1.1051483062018974e-09,3.79034097944958e-14,1.0547118733938987e-13,21.251590728759766,21.251588821411133,2.138138734153472e-05,9.1552734375e-05
fp32,question_008,16,39,5,2849,4.120318530809186e-10,4.1207362522222013e-10,9.092727588119569e-15,4.321543123353422e-14,20.265090942382812,20.265056610107422,6.6896805037686136e-06,3.4332275390625e-05
fp32,question_008,16,39,6,3729,3.989796271142154e-10,3.990308916623775e-10,5.26613512318681e-15,2.3592239273284576e-14,20.232900619506836,20.232892990112305,1.6560970834689215e-05,6.29425048828125e-05
fp32,question_008,16,39,7,2562,3.1265121047674427e-10,3.12690512371816e-10,7.529063262873715e-15,2.861599845971341e-14,19.989078521728516,19.98906898498535,3.8384587242035195e-05,0.000102996826171875
fp32,question_008,16,39,8,2003,1.4495050992824332e-10,1.4496337463754116e-10,3.873945418332537e-15,1.4099832412739488e-14,19.220382690429688,19.2203369140625,9.397714165970683e-06,3.0517578125e-05
fp32,question_008,16,39,9,11,8.703614218230626e-11,8.704723053476471e-11,2.468839096307347e-15,9.797718192317006e-15,18.71031379699707,18.71030616760254,8.32497880765004e-06,4.76837158203125e-05
fp32,question_008,16,39,10,126585,8.143666990756415e-11,8.144558638623067e-11,1.6560516911105381e-15,8.23646706393788e-15,18.643815994262695,18.643789291381836,8.811858606350143e-06,4.76837158203125e-05
fp32,question_008,16,40,1,11,0.8101940155029297,0.8101845383644104,3.0721962502866518e-06,1.2516975402832031e-05,36.87859344482422,36.8785285949707,4.1949253500206396e-05,0.000110626220703125
fp32,question_008,16,40,2,323,0.1482672393321991,0.14827434718608856,2.976262067022617e-06,1.0713934898376465e-05,35.180335998535156,35.180328369140625,2.6541923944023438e-05,7.62939453125e-05
fp32,question_008,16,40,3,320,0.04050201550126076,0.04050438851118088,1.0342376981498091e-06,3.550201654434204e-06,33.88267135620117,33.88267517089844,5.544111263589002e-05,0.000156402587890625
fp32,question_008,16,40,4,429,0.0007486929534934461,0.0007486820104531944,3.527925684920774e-08,9.98261384665966e-08,29.89189338684082,29.891822814941406,2.295234844496008e-05,0.0001659393310546875
fp32,question_008,16,40,5,389,0.00019577219791244715,0.00019578475621528924,5.473431929914341e-09,2.500019036233425e-08,28.55051612854004,28.550527572631836,3.6033343349117786e-05,9.918212890625e-05
fp32,question_008,16,40,6,911,7.13559056748636e-05,7.135795021895319e-05,3.1782410037095588e-09,8.96397978067398e-09,27.541244506835938,27.541217803955078,1.2337503903836478e-05,5.53131103515625e-05
fp32,question_008,16,40,7,13,1.397495907440316e-05,1.397584219375858e-05,4.726424807088847e-10,1.4624674804508686e-09,25.910831451416016,25.910839080810547,3.802565697696991e-05,0.0001239776611328125
fp32,question_008,16,40,8,553,3.510917395033175e-06,3.511049271764932e-06,1.388896220255731e-10,4.886260285275057e-10,24.529441833496094,24.529422760009766,1.7174734239233658e-05,0.0001010894775390625
fp32,question_008,16,40,9,714,2.0518334622465773e-06,2.051851879514288e-06,7.760654618937934e-11,2.3032953322399408e-10,23.992298126220703,23.992252349853516,1.86856141226599e-05,5.7220458984375e-05
fp32,question_008,16,40,10,6058,4.6660468910886266e-07,4.666590314172936e-07,1.8108535504435253e-11,4.817479748453479e-11,22.51129150390625,22.5113525390625,1.124824757425813e-05,6.103515625e-05
fp32,question_008,16,41,1,323,0.7261231541633606,0.7261317372322083,4.146850187680684e-06,1.5556812286376953e-05,33.65754318237305,33.657562255859375,3.577250390662812e-05,9.918212890625e-05
fp32,question_008,16,41,2,6058,0.20178715884685516,0.20178066194057465,3.869237389153568e-06,1.2665987014770508e-05,32.377037048339844,32.37701416015625,2.1686351828975603e-05,8.0108642578125e-05
fp32,question_008,16,41,3,389,0.05679543688893318,0.05679382011294365,1.0630734550431953e-06,3.6656856536865234e-06,31.10927963256836,31.109262466430664,3.0183768103597686e-05,8.20159912109375e-05
fp32,question_008,16,41,4,773,0.011992279440164566,0.011991862207651138,2.2015991874013707e-07,8.21426510810852e-07,29.554086685180664,29.554061889648438,4.431670095073059e-05,0.0001049041748046875
fp32,question_008,16,41,5,892,0.002787632867693901,0.0027876149397343397,4.2269281408380266e-08,2.0349398255348206e-07,28.095016479492188,28.09501838684082,3.108488454017788e-05,8.96453857421875e-05
fp32,question_008,16,41,6,714,0.00020629017672035843,0.00020628422498703003,6.081894987630676e-09,2.232263796031475e-08,25.491352081298828,25.4913330078125,3.620780262281187e-05,0.0001087188720703125
fp32,question_008,16,41,7,4350,0.00015560969768557698,0.00015559958410449326,5.295058613796755e-09,1.446460373699665e-08,25.20941925048828,25.20936393737793,7.754935722914524e-06,3.814697265625e-05
fp32,question_008,16,41,8,10742,4.490406354307197e-05,4.490450010052882e-05,3.1296703006944426e-09,8.625647751614451e-09,23.966596603393555,23.966615676879883,4.3383450247347355e-05,0.000148773193359375
fp32,question_008,16,41,9,429,2.9596956665045582e-05,2.9596829335787334e-05,7.681220104416298e-10,2.330125425942242e-09,23.549739837646484,23.549745559692383,1.3543763088819105e-05,4.76837158203125e-05
fp32,question_008,16,41,10,1221,2.4129898520186543e-05,2.4129762095981278e-05,7.071878638242879e-10,2.650267560966313e-09,23.34552001953125,23.345521926879883,2.0976518499082886e-05,0.0001049041748046875
fp32,question_008,16,42,1,566,0.4918293058872223,0.491825133562088,4.693499249697197e-06,1.4483928680419922e-05,34.06692123413086,34.06694030761719,2.9937153158243746e-05,8.7738037109375e-05
fp32,question_008,16,42,2,389,0.19645357131958008,0.19644920527935028,3.7518325370911043e-06,1.1593103408813477e-05,33.14921569824219,33.14922332763672,1.1810210708063096e-05,3.4332275390625e-05
fp32,question_008,16,42,3,279,0.1532055288553238,0.15321101248264313,2.795635282382136e-06,7.584691047668457e-06,32.900569915771484,32.900634765625,1.4895436834194697e-05,3.814697265625e-05
fp32,question_008,16,42,4,1221,0.11414448171854019,0.11414817720651627,2.4780292733339593e-06,6.83218240737915e-06,32.60625457763672,32.60631561279297,3.343342905282043e-05,9.5367431640625e-05
fp32,question_008,16,42,5,10742,0.016951700672507286,0.016951167955994606,2.2424636370033113e-07,7.990747690200806e-07,30.69915771484375,30.699153900146484,2.7833348212880082e-05,8.58306884765625e-05
fp32,question_008,16,42,6,7069,0.011187775991857052,0.011188145726919174,1.06260792165358e-07,7.208436727523804e-07,30.283611297607422,30.28367042541504,1.9712941139005125e-05,5.91278076171875e-05
fp32,question_008,16,42,7,2727,0.004748039413243532,0.004747763276100159,4.027770472703196e-08,2.0349398255348206e-07,29.42652130126953,29.426490783691406,1.832781890698243e-05,5.91278076171875e-05
fp32,question_008,16,42,8,1283,0.004507493227720261,0.0045074219815433025,4.461217173457044e-08,2.076849341392517e-07,29.374530792236328,29.374542236328125,2.5257249944843352e-05,7.43865966796875e-05
fp32,question_008,16,42,9,807,0.00410952465608716,0.004109402187168598,4.552843435590148e-08,1.62515789270401e-07,29.28209686279297,29.282094955444336,2.2536325559485704e-05,7.82012939453125e-05
fp32,question_008,16,42,10,429,0.0008511125342920423,0.000851136224810034,2.102840745976664e-08,7.57281668484211e-08,27.707578659057617,27.7076358795166,2.2318463379633613e-05,6.67572021484375e-05
fp32,question_008,16,43,1,10742,0.39591488242149353,0.39589962363243103,5.82159691475681e-06,1.7195940017700195e-05,32.56517791748047,32.56512451171875,2.2207304937182926e-05,6.866455078125e-05
fp32,question_008,16,43,2,62309,0.3822873830795288,0.38230621814727783,4.667919711209834e-06,1.4275312423706055e-05,32.5301513671875,32.53018569946289,1.559078555146698e-05,7.2479248046875e-05
fp32,question_008,16,43,3,2727,0.15134726464748383,0.15134289860725403,2.1353525880840607e-06,8.761882781982422e-06,31.60355567932129,31.6035099029541,2.555753781052772e-05,9.5367431640625e-05
fp32,question_008,16,43,4,87611,0.043017465621232986,0.04301854968070984,8.722593634047371e-07,3.6694109439849854e-06,30.345584869384766,30.34559440612793,1.7065389329218306e-05,8.0108642578125e-05
fp32,question_008,16,43,5,7069,0.014072871766984463,0.014072929508984089,1.6458362495086476e-07,4.4796615839004517e-07,29.228227615356445,29.22821617126465,1.9776101908064447e-05,5.7220458984375e-05
fp32,question_008,16,43,6,27627,0.004189449828118086,0.0041891420260071754,7.205824203992961e-08,2.1327286958694458e-07,28.01654815673828,28.01645851135254,2.437701004964765e-05,6.866455078125e-05
fp32,question_008,16,43,7,6801,0.0037338363472372293,0.0037337620742619038,5.802398206355974e-08,1.3830140233039856e-07,27.90141487121582,27.90138053894043,1.7261785615119152e-05,7.62939453125e-05
fp32,question_008,16,43,8,6738,0.0023171668872237206,0.0023172139190137386,1.8487233077735254e-08,1.210719347000122e-07,27.42432403564453,27.42432975769043,2.0917086658300832e-05,8.96453857421875e-05
fp32,question_008,16,43,9,49788,0.0015251785516738892,0.0015251573640853167,2.272816956860879e-08,1.0011717677116394e-07,27.00609016418457,27.006061553955078,1.5775032807141542e-05,5.340576171875e-05
fp32,question_008,16,43,10,8186,0.0006423296290449798,0.000642319384496659,5.683252979338249e-09,1.5308614820241928e-08,26.141324996948242,26.141292572021484,9.40465361054521e-06,2.47955322265625e-05
fp32,question_008,16,44,1,279,0.9999994039535522,0.9999993443489075,0.0,0.0,35.95064163208008,35.95065689086914,1.4989036571932957e-05,4.1961669921875e-05
fp32,question_008,16,44,2,22856,3.56827740688459e-07,3.5681975418810907e-07,6.643491746310959e-12,1.972466634470038e-11,21.104629516601562,21.10462188720703,2.0251971363904886e-05,6.103515625e-05
fp32,question_008,16,44,3,1105,1.4010510085427086e-07,1.4010132076691661e-07,2.0302158391938274e-12,8.554934538551606e-12,20.169769287109375,20.169757843017578,1.9754052118514664e-05,8.0108642578125e-05
fp32,question_008,16,44,4,752,5.306158712414799e-08,5.306213068934085e-08,5.370328747672515e-13,1.715960706860642e-12,19.198829650878906,19.198854446411133,1.143112876889063e-05,3.24249267578125e-05
fp32,question_008,16,44,5,7069,2.947812483000689e-08,2.947913735340535e-08,2.8328690305015614e-13,1.573852159708622e-12,18.611024856567383,18.611074447631836,1.5883679225225933e-05,7.62939453125e-05
fp32,question_008,16,44,6,429,2.3830306616900998e-08,2.38307169553309e-08,2.724819881446544e-13,1.2718714970105793e-12,18.398334503173828,18.398366928100586,1.545193481433671e-05,5.340576171875e-05
fp32,question_008,16,44,7,264,1.7796947915371675e-08,1.7797368911942613e-08,2.718885771905988e-13,7.815970093361102e-13,18.106403350830078,18.106443405151367,5.232937382970704e-06,2.09808349609375e-05
fp32,question_008,16,44,8,82235,1.67297216080442e-08,1.673040195271369e-08,1.9219856554810594e-13,5.417888360170764e-13,18.04456329345703,18.044618606567383,1.2541860996861942e-05,3.62396240234375e-05
fp32,question_008,16,44,9,48232,1.2088041678737227e-08,1.2088218426242747e-08,1.7120826241098785e-13,5.302425165609748e-13,17.719593048095703,17.719621658325195,1.1422213901823852e-05,4.1961669921875e-05
fp32,question_008,16,44,10,419,1.1453440862396747e-08,1.1453407111616798e-08,1.6810066793410128e-13,7.638334409421077e-13,17.665666580200195,17.665679931640625,1.528673237771727e-05,5.91278076171875e-05
